Transaction_ID;Date_Commande;Client_ID;Produit_ID;Commercial_ID;Quantite;Prix_Unitaire;Remise_Pct;Canal;Statut_Commande
V01200;2026-01-24;C0050;P037;COM06;1;202,47 €;0,0%;Commercial terrain;Livrée
V01201;2025-12-11;C0075;P002;COM01;6;786,89 €;8,0%;Partenaire;En cours
V01202;2025-02-28;C0029;P020;COM04;9;48,48 €;8,0%;Commercial terrain;Livrée
V01203;2026-01-26;C0137;P010;COM01;1;399,03 €;10,0%;Commercial terrain;Livrée
V01204;2025-09-13;C0084;P040;COM04;7;144,57 €;3,0%;Commercial terrain;Livrée
V01205;2025-09-14;C0005;P021;COM01;10;313,15 €;15,0%;Commercial terrain;Livrée
V01206;2026-03-31;C0136;P031;COM09;1;179,03 €;3,0%;Partenaire;Annulée
V01207;2025-08-12;C0121;P006;COM01;5;523,67 €;8,0%;Commercial terrain;Livrée
V01208;2026-03-28;C0049;P019;COM10;5;77,09 €;0,0%;Téléphone;Livrée
V01209;2025-05-31;C0014;P009;COM05;11;523,21 €;10,0%;Partenaire;Annulée
V01210;2025-11-21;C0012;P004;COM09;12;706,80 €;3,0%;E-commerce;Livrée
V01211;2026-07-08;C0013;P024;COM09;2;286,13 €;5,0%;E-commerce;Annulée
V01212;2025-03-21;C0068;P022;COM03;10;174,42 €;15,0%;Partenaire;Livrée
V01213;2026-03-13;C0080;P002;COM03;6;774,91 €;3,0%;Commercial terrain;En cours
V01214;2026-01-19;C0139;P002;COM06;3;750,84 €;3,0%;Téléphone;Annulée
V01215;2025-01-27;C0029;P022;COM03;9;182,48 €;10,0%;Commercial terrain;Livrée
V01216;2026-01-23;C0010;P026;COM01;11;295,20 €;0,0%;Téléphone;Annulée
V01217;2026-05-31;C0124;P036;COM03;1;128,41 €;10,0%;Partenaire;Livrée
V01218;2025-10-03;C0052;P017;COM10;6;44,13 €;15,0%;Commercial terrain;Livrée
V01219;2026-04-12;C0089;P017;COM07;8;47,08 €;5,0%;Commercial terrain;Livrée
V01220;2025-12-27;C0149;P025;COM01;11;279,90 €;0,0%;Partenaire;En cours
V01221;2025-08-24;C0035;P029;COM07;11;161,60 €;0,0%;Commercial terrain;Livrée
V01222;2025-12-16;C0089;P006;COM07;7;492,41 €;0,0%;Partenaire;Livrée
V01223;2025-07-04;C0134;P012;COM09;2;65,36 €;15,0%;Partenaire;Livrée
V01224;2025-05-10;C0010;P002;COM02;12;730,53 €;0,0%;Téléphone;Annulée
V01225;2026-06-27;C0115;P024;COM04;3;299,12 €;8,0%;Téléphone;Livrée
V01226;2025-05-02;C0099;P007;COM10;12;346,79 €;10,0%;Commercial terrain;En cours
V01227;2026-02-23;C0133;P020;COM04;8;50,00 €;10,0%;Téléphone;Annulée
V01228;2026-06-06;C0023;P001;COM09;10;417,21 €;10,0%;Partenaire;En cours
V01229;2025-11-25;C0129;P035;COM07;12;129,09 €;15,0%;E-commerce;Livrée
V01230;2025-11-01;C0146;P004;COM06;10;665,25 €;8,0%;Partenaire;Livrée
V01231;2025-11-27;C0114;P013;COM10;3;51,88 €;10,0%;Téléphone;En cours
V01232;2026-06-16;C0079;P007;COM08;6;358,45 €;0,0%;Commercial terrain;Livrée
V01233;2026-05-14;C0129;P012;COM07;5;69,90 €;3,0%;E-commerce;Livrée
V01234;2025-10-13;C0039;P015;COM05;9;41,37 €;15,0%;Téléphone;Livrée
V01235;2026-09-05;C0012;P001;COM09;8;430,23 €;0,0%;Commercial terrain;Livrée
V01236;2025-10-16;C0126;P036;COM10;3;132,15 €;3,0%;E-commerce;Livrée
V01237;2026-04-01;C0127;P018;COM06;2;75,69 €;3,0%;E-commerce;Livrée
V01238;2025-03-22;C0062;P022;COM05;3;177,59 €;3,0%;Partenaire;Annulée
V01239;2025-03-17;C0089;P030;COM07;2;155,29 €;15,0%;Commercial terrain;Livrée
V01240;2026-07-26;C0011;P017;COM03;3;46,19 €;15,0%;Téléphone;Livrée
V01241;2025-09-29;C0139;P034;COM05;3;166,62 €;3,0%;Téléphone;Livrée
V01242;2025-04-01;C0057;P030;COM05;2;146,72 €;8,0%;Téléphone;Livrée
V01243;2025-02-09;C0124;P026;COM04;11;316,05 €;10,0%;Commercial terrain;En cours
V01244;2026-06-28;C0049;P016;COM10;5;74,63 €;5,0%;Partenaire;Annulée
V01245;2026-01-01;C0143;P007;COM08;4;350,06 €;15,0%;Commercial terrain;En cours
V01246;2026-04-03;C0095;P030;COM09;2;140,62 €;3,0%;E-commerce;Livrée
V01247;2026-02-12;C0035;P034;COM08;10;159,76 €;0,0%;E-commerce;Livrée
V01248;2025-10-02;C0149;P029;COM01;1;161,13 €;3,0%;Commercial terrain;Livrée
V01249;2026-02-26;C0116;P030;COM10;7;142,26 €;0,0%;Commercial terrain;En cours
V01250;2025-08-13;C0099;P021;COM09;8;302,99 €;8,0%;Téléphone;Annulée
V01251;2025-07-31;C0030;P010;COM06;10;413,08 €;10,0%;E-commerce;En cours
V01252;2025-04-03;C0098;P039;COM06;2;142,51 €;8,0%;Téléphone;Livrée
V01253;2026-07-03;C0053;P037;COM05;7;207,68 €;0,0%;Commercial terrain;Livrée
V01254;2026-01-18;C0096;P015;COM08;9;40,82 €;0,0%;E-commerce;Livrée
V01255;2026-06-24;C0028;P034;COM08;1;154,32 €;3,0%;E-commerce;Livrée
V01256;2025-09-11;C0010;P009;COM02;7;568,56 €;0,0%;Commercial terrain;Livrée
V01257;2025-03-20;C0020;P002;COM08;1;788,59 €;8,0%;Téléphone;Livrée
V01258;2026-08-26;C0116;P021;COM09;6;303,61 €;10,0%;E-commerce;Livrée
V01259;2025-10-08;C0135;P007;COM05;5;391,78 €;8,0%;Partenaire;En cours
V01260;2025-10-26;C0126;P016;COM09;7;73,60 €;5,0%;Commercial terrain;Annulée
V01261;2026-06-03;C0070;P002;COM02;8;787,07 €;3,0%;E-commerce;En cours
V01262;2025-08-18;C0008;P016;COM08;8;71,75 €;8,0%;E-commerce;Livrée
V01263;2025-12-07;C0039;P007;COM05;9;352,83 €;15,0%;Partenaire;Annulée
V01264;2025-09-13;C0023;P027;COM09;10;203,47 €;8,0%;Téléphone;Livrée
V01265;2026-05-21;C0072;P021;COM10;12;300,08 €;0,0%;E-commerce;Livrée
V01266;2026-08-02;C0121;P019;COM01;12;70,69 €;8,0%;Partenaire;Annulée
V01267;2026-05-27;C0089;P022;COM07;8;182,32 €;8,0%;E-commerce;Livrée
V01268;2026-03-12;C0021;P010;COM02;1;392,60 €;10,0%;E-commerce;Livrée
V01269;2025-07-22;C0129;P003;COM07;7;583,58 €;10,0%;Partenaire;Livrée
V01270;2026-07-15;C0124;P001;COM04;5;391,34 €;3,0%;Commercial terrain;Annulée
V01271;2025-11-27;C0111;P011;COM09;5;40,54 €;0,0%;Commercial terrain;Annulée
V01272;2026-09-12;C0072;P032;COM10;4;148,29 €;10,0%;Téléphone;Livrée
V01273;2026-06-21;C0140;P022;COM05;7;169,92 €;5,0%;E-commerce;Livrée
V01274;2025-11-16;C0051;P007;COM07;9;366,92 €;0,0%;E-commerce;Annulée
V01275;2026-04-25;C0043;P024;COM07;11;305,39 €;0,0%;Commercial terrain;Livrée
V01276;2025-07-17;C0078;P030;COM06;10;151,35 €;3,0%;Partenaire;Livrée
V01277;2026-07-29;C0054;P011;COM09;2;41,64 €;3,0%;Téléphone;Livrée
V01278;2026-08-01;C0028;P036;COM07;10;129,04 €;5,0%;Commercial terrain;Annulée
V01279;2026-08-30;C0078;P015;COM06;3;37,00 €;0,0%;Téléphone;Livrée
V01280;2025-05-31;C0039;P033;COM05;1;219,09 €;0,0%;Téléphone;Annulée
V01281;2026-03-27;C0125;P022;COM04;5;177,44 €;0,0%;Téléphone;Annulée
V01282;2026-02-07;C0112;P033;COM02;6;218,75 €;8,0%;Commercial terrain;Annulée
V01283;2025-03-22;C0057;P019;COM05;12;70,05 €;5,0%;Partenaire;En cours
V01284;2025-09-14;C0033;P024;COM02;3;284,04 €;3,0%;Partenaire;Livrée
V01285;2026-03-11;C0057;P026;COM05;6;299,35 €;10,0%;E-commerce;Livrée
V01286;2026-03-29;C0106;P001;COM03;10;401,83 €;0,0%;Commercial terrain;Livrée
V01287;2026-05-30;C0005;P003;COM02;11;566,60 €;5,0%;Partenaire;Livrée
V01288;2025-09-17;C0078;P040;COM05;1;161,32 €;5,0%;Partenaire;En cours
V01289;2025-06-27;C0140;P003;COM05;6;547,64 €;10,0%;Téléphone;Livrée
V01290;2025-05-15;C0023;P009;COM10;1;552,98 €;10,0%;E-commerce;Livrée
V01291;2025-04-10;C0079;P002;COM07;6;798,14 €;15,0%;Commercial terrain;Livrée
V01292;2026-08-24;C0108;P027;COM05;7;203,47 €;10,0%;E-commerce;Livrée
V01293;2025-07-17;C0148;P019;COM07;2;70,33 €;0,0%;Commercial terrain;Annulée
V01294;2025-07-23;C0149;P013;COM02;11;57,02 €;15,0%;E-commerce;Livrée
V01295;2025-10-08;C0103;P023;COM07;8;211,33 €;10,0%;E-commerce;Annulée
V01296;2026-04-20;C0024;P006;COM03;3;512,67 €;0,0%;Commercial terrain;Annulée
V01297;2025-01-21;C0046;P015;COM09;11;38,94 €;0,0%;Téléphone;Livrée
V01298;2025-07-15;C0036;P004;COM08;7;681,74 €;0,0%;Commercial terrain;Livrée
V01299;2026-08-02;C0089;P016;COM08;4;70,82 €;0,0%;Téléphone;Livrée
V01300;2025-09-23;C0129;P006;COM08;8;488,08 €;3,0%;Commercial terrain;Annulée
V01301;2026-04-06;C0046;P026;COM09;3;314,16 €;0,0%;Partenaire;Livrée
V01302;2025-10-23;C0056;P035;COM02;9;133,16 €;15,0%;Commercial terrain;Livrée
V01303;2026-06-10;C0056;P015;COM02;8;38,35 €;0,0%;Téléphone;En cours
V01304;2025-05-24;C0137;P025;COM02;10;275,97 €;8,0%;E-commerce;Livrée
V01305;2025-04-18;C0105;P012;COM09;7;65,86 €;3,0%;E-commerce;Livrée
V01306;2026-01-02;C0087;P032;COM09;9;134,41 €;0,0%;Partenaire;Annulée
V01307;2026-04-13;C0128;P033;COM02;4;217,00 €;3,0%;Commercial terrain;En cours
V01308;2026-02-15;C0085;P016;COM03;9;69,23 €;5,0%;Commercial terrain;Annulée
V01309;2026-02-15;C0009;P035;COM01;3;134,72 €;8,0%;Téléphone;Annulée
V01310;2025-05-23;C0036;P004;COM08;2;647,00 €;15,0%;Téléphone;Livrée
V01311;2026-04-15;C0117;P032;COM05;1;143,15 €;0,0%;Téléphone;Livrée
V01312;2025-11-11;C0022;P017;COM03;4;45,29 €;10,0%;Téléphone;Livrée
V01313;2026-07-23;C0111;P033;COM09;3;219,73 €;5,0%;Partenaire;Livrée
V01314;2026-04-29;C0112;P017;COM02;2;45,00 €;3,0%;Téléphone;En cours
V01315;2025-12-01;C0080;P027;COM04;9;183,77 €;5,0%;E-commerce;Livrée
V01316;2025-07-02;C0068;P025;COM04;6;280,54 €;0,0%;Partenaire;Livrée
V01317;2025-08-24;C0038;P014;COM04;1;40,51 €;5,0%;E-commerce;Livrée
V01318;2026-01-29;C0049;P011;COM10;5;39,41 €;10,0%;Partenaire;Livrée
V01319;2025-09-25;C0124;P012;COM03;7;67,66 €;15,0%;E-commerce;En cours
V01320;2025-03-26;C0102;P027;COM07;1;186,07 €;0,0%;Partenaire;En cours
V01321;2025-01-12;C0144;P030;COM08;1;143,08 €;3,0%;E-commerce;Annulée
V01322;2026-04-07;C0148;P033;COM08;12;219,44 €;8,0%;Commercial terrain;Livrée
V01323;2025-07-03;C0125;P006;COM04;3;465,21 €;10,0%;Commercial terrain;Livrée
V01324;2026-06-12;C0134;P004;COM10;8;644,58 €;0,0%;Partenaire;En cours
V01325;2026-01-11;C0014;P018;COM06;7;70,67 €;3,0%;E-commerce;Annulée
V01326;2025-10-01;C0048;P024;COM10;7;283,73 €;3,0%;Commercial terrain;Livrée
V01327;2026-09-03;C0030;P003;COM06;9;602,34 €;0,0%;Téléphone;Livrée
V01328;2026-07-02;C0026;P011;COM05;11;40,38 €;3,0%;Commercial terrain;En cours
V01329;2025-09-07;C0135;P005;COM05;6;373,84 €;0,0%;E-commerce;En cours
V01330;2026-06-09;C0022;P021;COM04;7;302,62 €;0,0%;Commercial terrain;Livrée
V01331;2026-03-20;C0031;P040;COM01;5;164,00 €;8,0%;Téléphone;Livrée
V01332;2026-01-19;C0140;P030;COM05;5;151,69 €;15,0%;Téléphone;Livrée
V01333;2026-05-29;C0013;P013;COM10;11;53,65 €;0,0%;Partenaire;Livrée
V01334;2025-01-20;C0123;P019;COM09;5;73,15 €;15,0%;Commercial terrain;Livrée
V01335;2025-08-15;C0063;P022;COM01;4;167,21 €;3,0%;Partenaire;Annulée
V01336;2026-03-07;C0096;P033;COM08;9;209,89 €;3,0%;Commercial terrain;Livrée
V01337;2026-04-01;C0041;P034;COM04;4;162,33 €;0,0%;Partenaire;Livrée
V01338;2026-02-17;C0010;P034;COM01;9;171,98 €;0,0%;Téléphone;Annulée
V01339;2026-01-14;C0086;P022;COM02;8;181,51 €;0,0%;Téléphone;Annulée
V01340;2026-08-22;C0045;P040;COM02;7;152,23 €;15,0%;E-commerce;Livrée
V01341;2026-07-24;C0145;P026;COM05;9;297,40 €;8,0%;E-commerce;Livrée
V01342;2026-02-10;C0059;P009;COM03;10;541,66 €;15,0%;Téléphone;En cours
V01343;2026-07-18;C0121;P015;COM02;7;41,69 €;3,0%;Commercial terrain;Livrée
V01344;2025-04-19;C0091;P016;COM06;7;72,96 €;5,0%;Commercial terrain;En cours
V01345;2025-06-10;C0048;P020;COM10;1;48,93 €;3,0%;Partenaire;Livrée
V01346;2025-04-11;C0114;P029;COM10;7;153,25 €;0,0%;Téléphone;Livrée
V01347;2026-05-31;C0022;P002;COM04;6;775,20 €;0,0%;Partenaire;Livrée
V01348;2026-01-15;C0007;P039;COM10;9;146,35 €;15,0%;Téléphone;En cours
V01349;2026-01-13;C0069;P033;COM09;12;236,80 €;3,0%;Téléphone;Livrée
V01350;2025-03-08;C0009;P040;COM01;8;153,12 €;10,0%;Partenaire;Livrée
V01351;2025-07-01;C0136;P023;COM09;3;202,40 €;10,0%;E-commerce;Livrée
V01352;2025-02-03;C0121;P026;COM02;2;324,27 €;3,0%;E-commerce;Annulée
V01353;2026-07-01;C0008;P033;COM08;12;211,29 €;15,0%;Partenaire;Livrée
V01354;2026-01-08;C0119;P030;COM04;2;139,22 €;15,0%;Commercial terrain;Annulée
V01355;2025-04-25;C0046;P029;COM10;11;156,44 €;0,0%;Partenaire;Livrée
V01356;2025-09-28;C0026;P005;COM06;8;400,25 €;5,0%;Téléphone;Livrée
V01357;2025-12-17;C0084;P023;COM04;8;214,97 €;8,0%;Commercial terrain;Annulée
V01358;2025-02-06;C0038;P036;COM03;5;118,70 €;3,0%;Commercial terrain;Livrée
V01359;2025-11-11;C0043;P033;COM08;12;222,54 €;3,0%;Téléphone;Livrée
V01360;2025-05-31;C0083;P018;COM10;11;69,63 €;15,0%;Téléphone;Annulée
V01361;2025-11-07;C0040;P018;COM09;6;74,33 €;10,0%;Partenaire;En cours
V01362;2025-06-24;C0102;P035;COM07;6;128,00 €;5,0%;Partenaire;Livrée
V01363;2026-06-22;C0143;P033;COM07;7;209,94 €;0,0%;Commercial terrain;Livrée
V01364;2025-11-13;C0055;P011;COM09;5;40,99 €;10,0%;E-commerce;Livrée
V01365;2026-01-01;C0147;P040;COM08;11;162,20 €;15,0%;Téléphone;Livrée
V01366;2026-01-08;C0010;P007;COM02;6;369,29 €;3,0%;E-commerce;Livrée
V01367;2026-04-03;C0071;P018;COM07;12;69,20 €;10,0%;Téléphone;Livrée
V01368;2026-04-13;C0048;P019;COM09;9;71,35 €;10,0%;Téléphone;Livrée
V01369;2025-05-16;C0086;P015;COM01;4;38,26 €;15,0%;Partenaire;En cours
V01370;2025-04-11;C0015;P005;COM06;4;379,13 €;;E-commerce;En cours
V01371;2025-07-22;C0027;P034;COM01;5;163,12 €;8,0%;Partenaire;Livrée
V01372;2026-03-30;C0052;P001;COM10;5;425,99 €;8,0%;Commercial terrain;En cours
V01373;2025-06-30;C0096;P035;COM08;5;135,21 €;3,0%;Commercial terrain;Annulée
V01374;2025-09-12;C0101;P039;COM08;9;136,13 €;5,0%;E-commerce;Livrée
V01375;2026-05-15;C0003;P035;COM04;8;127,54 €;0,0%;E-commerce;En cours
V01376;2025-11-08;C0026;P023;COM06;11;214,62 €;15,0%;Téléphone;Livrée
V01377;2025-04-22;C0066;P021;COM01;9;298,76 €;15,0%;Partenaire;Livrée
V01378;2025-11-04;C0056;P022;COM01;3;170,21 €;5,0%;Téléphone;Livrée
V01379;2025-06-10;C0095;P029;COM10;12;154,95 €;3,0%;Partenaire;Livrée
V01380;2026-01-15;C0040;P023;COM10;12;205,41 €;10,0%;Commercial terrain;En cours
V01381;2025-11-12;C0125;P029;COM04;1;165,35 €;5,0%;E-commerce;En cours
V01382;2025-12-29;C0038;P019;COM04;1;76,60 €;0,0%;Téléphone;Livrée
V01383;2025-10-29;C0111;P022;COM09;7;184,24 €;3,0%;Téléphone;Livrée
V01384;2026-05-31;C0129;P007;COM08;2;356,42 €;3,0%;Partenaire;Annulée
V01385;2026-04-27;C0013;P034;COM10;4;156,95 €;8,0%;Partenaire;Livrée
V01386;2025-04-14;C0016;P019;COM06;9;72,24 €;3,0%;E-commerce;En cours
V01387;2025-05-18;C0020;P029;COM08;3;167,70 €;8,0%;Commercial terrain;Annulée
V01388;2025-07-24;C0024;P017;COM04;6;46,11 €;15,0%;Commercial terrain;Annulée
V01389;2026-06-28;C0083;P010;COM09;2;431,03 €;10,0%;Commercial terrain;Livrée
V01390;2026-04-02;C0057;P022;COM05;8;171,05 €;3,0%;Commercial terrain;Livrée
V01391;2025-09-23;C0073;P010;COM07;2;418,64 €;5,0%;Partenaire;En cours
V01392;2025-02-19;C0017;P002;COM10;10;757,79 €;0,0%;Commercial terrain;Annulée
V01393;2026-05-19;C0080;P005;COM04;12;358,92 €;0,0%;E-commerce;Annulée
V01394;2025-06-12;C0024;P014;COM04;2;43,60 €;5,0%;Commercial terrain;En cours
V01395;2026-04-08;C0041;P005;COM04;3;387,64 €;3,0%;Partenaire;Annulée
V01396;2026-03-19;C0007;P040;COM10;5;143,92 €;15,0%;Partenaire;Livrée
V01397;2025-01-09;C0063;P030;COM02;3;142,23 €;0,0%;Commercial terrain;Annulée
V01398;2026-04-14;C0054;P040;COM10;3;147,62 €;0,0%;Téléphone;Livrée
V01399;2025-07-05;C0027;P037;COM01;10;209,90 €;0,0%;Téléphone;Annulée
V01400;2025-12-23;C0019;P022;COM04;4;181,13 €;0,0%;Commercial terrain;Livrée
V01401;2026-03-11;C0077;P015;COM03;6;37,13 €;5,0%;E-commerce;En cours
V01402;2025-01-27;C0130;P026;COM07;1;310,40 €;5,0%;Téléphone;Livrée
V01403;2026-01-25;C0034;P013;COM03;9;58,23 €;10,0%;E-commerce;Livrée
V01404;2025-08-03;C0033;P024;COM02;12;322,84 €;5,0%;Téléphone;Livrée
V01405;2025-04-03;C0149;P033;COM02;5;224,58 €;5,0%;E-commerce;Livrée
V01406;2026-01-25;C0124;P007;COM04;6;362,13 €;3,0%;E-commerce;En cours
V01407;2025-11-04;C0065;P026;COM05;8;292,62 €;3,0%;Commercial terrain;Livrée
V01408;2025-05-25;C0071;P040;COM07;1;146,39 €;0,0%;Téléphone;En cours
V01409;2025-02-09;C0017;P020;COM09;6;49,47 €;15,0%;Téléphone;En cours
V01410;2025-06-26;C0047;P013;COM01;6;57,98 €;0,0%;Téléphone;Livrée
V01411;2026-05-25;C0055;P027;COM10;11;191,52 €;15,0%;Commercial terrain;Annulée
V01412;2025-11-25;C0009;P023;COM01;1;220,20 €;0,0%;Téléphone;En cours
V01413;2025-02-17;C0112;P012;COM01;2;61,84 €;0,0%;E-commerce;En cours
V01414;2025-03-09;C0030;P032;COM06;7;146,81 €;8,0%;Partenaire;Livrée
V01415;2026-09-10;C0001;P033;COM02;8;236,15 €;3,0%;Téléphone;Livrée
V01416;2026-07-07;C0108;P033;COM05;8;231,69 €;15,0%;Téléphone;Livrée
V01417;2025-08-13;C0036;P016;COM07;11;68,98 €;0,0%;Partenaire;Livrée
V01418;2025-04-18;C0071;P018;COM07;3;74,41 €;3,0%;Commercial terrain;En cours
V01419;2026-08-28;C0076;P022;COM05;7;174,50 €;0,0%;E-commerce;En cours
V01420;2025-02-19;C0053;P001;COM05;3;419,47 €;15,0%;Téléphone;Livrée
V01421;2026-02-11;C0092;P040;COM03;8;153,62 €;3,0%;Téléphone;Annulée
V01422;2026-02-20;C0133;P032;COM03;10;135,83 €;5,0%;E-commerce;Livrée
V01423;2026-06-11;C0099;P013;COM10;5;54,06 €;15,0%;Partenaire;Annulée
V01424;2026-04-13;C0026;P036;COM06;5;119,32 €;3,0%;Partenaire;Livrée
V01425;2026-07-11;C0035;P016;COM07;8;76,19 €;0,0%;Commercial terrain;Livrée
V01426;2025-12-22;C0087;P030;COM10;9;156,29 €;0,0%;Téléphone;En cours
V01427;2026-06-08;C0052;P016;COM09;1;70,10 €;10,0%;Commercial terrain;Annulée
V01428;2026-09-08;C0041;P037;COM03;6;199,30 €;10,0%;Téléphone;Livrée
V01429;2025-06-12;C0027;P016;COM01;12;69,66 €;8,0%;Partenaire;Livrée
V01430;2025-10-13;C0014;P020;COM06;7;51,30 €;5,0%;Partenaire;En cours
V01431;2025-11-26;C0037;P001;COM02;2;398,62 €;8,0%;Commercial terrain;Livrée
V01432;2026-09-01;C0019;P029;COM03;3;152,30 €;15,0%;Téléphone;Livrée
V01433;2026-02-05;C0043;P027;COM08;10;186,90 €;15,0%;Commercial terrain;Livrée
V01434;2025-08-20;C0078;P027;COM05;2;200,59 €;8,0%;Téléphone;Livrée
V01435;2026-03-31;C0039;P022;COM06;1;180,63 €;8,0%;Commercial terrain;Annulée
V01436;2025-04-16;C0139;P031;COM05;5;187,48 €;8,0%;Partenaire;Livrée
V01437;2025-03-14;C0101;P003;COM08;7;610,00 €;3,0%;E-commerce;En cours
V01438;2026-03-13;C0046;P020;COM10;4;48,86 €;0,0%;Commercial terrain;Livrée
V01439;2026-05-22;C0127;P004;COM06;11;629,12 €;15,0%;Commercial terrain;Livrée
V01440;2025-09-15;C0150;P029;COM08;11;166,91 €;3,0%;E-commerce;Livrée
V01441;2025-04-14;C0144;P034;COM07;4;163,58 €;10,0%;Commercial terrain;Livrée
V01442;2026-05-15;C0112;P003;COM02;10;553,72 €;15,0%;E-commerce;Annulée
V01443;2025-04-08;C0033;P025;COM01;10;286,88 €;8,0%;Partenaire;En cours
V01444;2025-02-10;C0102;P032;COM08;10;146,94 €;0,0%;Partenaire;En cours
V01445;2025-01-27;C0059;P002;COM03;11;809,10 €;0,0%;Commercial terrain;En cours
V01446;2025-01-30;C0134;P024;COM10;11;296,79 €;0,0%;Commercial terrain;En cours
V01447;2025-02-18;C0095;P018;COM10;3;69,45 €;15,0%;Commercial terrain;En cours
V01448;2025-12-23;C0047;P006;COM02;6;487,86 €;8,0%;Téléphone;Livrée
V01449;2025-11-10;C0027;P027;COM01;6;197,91 €;10,0%;Téléphone;En cours
V01450;2025-07-27;C0075;P024;COM02;6;315,26 €;3,0%;Téléphone;Livrée
V01451;2025-11-27;C0006;P014;COM05;10;41,07 €;8,0%;Commercial terrain;Annulée
V01452;2026-07-06;C0048;P005;COM10;4;359,81 €;10,0%;Partenaire;Livrée
V01453;2025-05-30;C0101;P027;COM08;3;205,61 €;0,0%;Commercial terrain;Annulée
V01454;2026-08-07;C0023;P016;COM10;8;76,15 €;0,0%;Téléphone;Livrée
V01455;2025-01-27;C0146;P016;COM05;4;76,62 €;5,0%;Téléphone;Livrée
V01456;2025-01-13;C0084;P002;COM03;10;762,44 €;5,0%;Partenaire;Annulée
V01457;2026-07-19;C0052;P013;COM10;9;55,81 €;10,0%;Partenaire;Livrée
V01458;2026-01-08;C0075;P025;COM02;6;295,30 €;0,0%;Commercial terrain;Annulée
V01459;2026-01-01;C0021;P022;COM01;12;171,50 €;8,0%;Téléphone;Livrée
V01460;2026-06-04;C0140;P007;COM06;10;355,68 €;3,0%;Téléphone;En cours
V01461;2025-10-03;C0015;P031;COM06;8;181,99 €;0,0%;Téléphone;Livrée
V01462;2026-07-28;C0132;P024;COM01;8;317,73 €;0,0%;E-commerce;Livrée
V01463;2025-03-08;C0078;P002;COM06;12;773,98 €;5,0%;Téléphone;En cours
V01464;2025-08-09;C0133;P037;COM04;12;202,84 €;3,0%;Téléphone;Annulée
V01465;2026-06-05;C0121;P037;COM01;11;200,54 €;15,0%;E-commerce;Annulée
V01466;2025-02-24;C0105;P005;COM09;10;358,32 €;5,0%;Téléphone;Livrée
V01467;2025-09-12;C0048;P002;COM09;11;807,37 €;10,0%;E-commerce;Livrée
V01468;2025-04-02;C0026;P040;COM06;12;163,07 €;5,0%;Partenaire;En cours
V01469;2026-05-01;C0038;P013;COM04;2;53,84 €;0,0%;Partenaire;Livrée
V01470;2026-05-27;C0025;P018;COM09;7;69,37 €;3,0%;E-commerce;Livrée
V01471;2026-04-08;C0026;P002;COM06;10;719,84 €;8,0%;E-commerce;Livrée
V01472;2025-04-08;C0046;P036;COM09;1;118,34 €;5,0%;Commercial terrain;Livrée
V01473;2026-08-05;C0111;P013;COM09;4;56,21 €;5,0%;Téléphone;Annulée
V01474;2025-08-12;C0102;P011;COM07;10;39,74 €;0,0%;Partenaire;Livrée
V01475;2026-06-04;C0041;P002;COM04;10;717,61 €;8,0%;E-commerce;Livrée
V01476;2025-10-26;C0029;P013;COM04;10;55,35 €;0,0%;Partenaire;Livrée
V01477;2026-09-10;C0042;P032;COM02;11;141,10 €;5,0%;Partenaire;Livrée
V01478;2026-07-22;C0018;P017;COM04;6;43,51 €;15,0%;Partenaire;Livrée
V01479;2026-02-18;C0012;P004;COM10;8;690,94 €;10,0%;E-commerce;Annulée
V01480;2025-04-04;C0092;P037;COM04;11;190,44 €;3,0%;Téléphone;En cours
V01481;2025-07-22;C0083;P027;COM10;7;191,62 €;5,0%;E-commerce;En cours
V01482;2025-04-17;C0092;P026;COM04;5;312,49 €;15,0%;Commercial terrain;Livrée
V01483;2026-06-25;C0012;P006;COM09;5;523,34 €;10,0%;Téléphone;Livrée
V01484;2025-02-19;C0009;P021;COM01;7;294,02 €;8,0%;E-commerce;En cours
V01485;2026-06-05;C0048;P003;COM10;4;553,02 €;0,0%;Téléphone;Livrée
V01486;2025-03-16;C0055;P015;COM10;10;40,33 €;0,0%;E-commerce;En cours
V01487;2025-07-30;C0031;P001;COM02;4;420,82 €;15,0%;Commercial terrain;Livrée
V01488;2026-02-04;C0065;P027;COM06;1;185,94 €;8,0%;Téléphone;Annulée
V01489;2025-09-22;C0125;P015;COM04;11;40,83 €;3,0%;Partenaire;Livrée
V01490;2026-03-02;C0122;P019;COM06;4;76,58 €;5,0%;Commercial terrain;Annulée
V01491;2025-01-11;C0117;P031;COM05;3;183,70 €;0,0%;E-commerce;Livrée
V01492;2025-04-29;C0043;P005;COM08;3;382,07 €;0,0%;Commercial terrain;En cours
V01493;2025-10-19;C0082;P040;COM04;5;145,99 €;0,0%;Partenaire;Livrée
V01494;2025-03-30;C0147;P010;COM07;9;437,80 €;;Partenaire;Livrée
V01495;2025-04-25;C0065;P026;COM05;3;295,41 €;10,0%;E-commerce;Livrée
V01496;2026-03-23;C0109;P011;COM04;8;40,93 €;0,0%;Téléphone;Livrée
V01497;2025-11-22;C0013;P011;;6;42,33 €;3,0%;Téléphone;Livrée
V01498;2026-04-19;C0054;P027;COM09;7;185,87 €;3,0%;E-commerce;Livrée
V01499;2025-07-08;C0052;P031;COM10;1;188,64 €;0,0%;Téléphone;Annulée
